id;X;Y;Z;dist1;dist2;dist3
1717;13.56;0;4.93;3.85;0.45;3.85
1718;13.56;0;4.68;3.81;0.2;3.81
1719;13.56;0;4.43;3.79;0;3.79
1720;13.56;0;4.17;3.79;0;3.79
1721;13.56;0;3.92;3.81;0.11;3.81
1722;13.56;0;3.67;3.83;0.36;3.83
1723;13.56;0;3.41;3.88;0.61;3.88
1724;13.56;0;3.16;3.94;0.87;3.94
1725;13.56;0;2.91;4.01;1.12;4.01
1726;13.56;0;2.65;4.1;1.37;4.1
1727;13.56;0;2.4;4.2;1.63;4.2
1728;13.56;0;2.14;4.31;1.88;4.31
1729;13.56;0;1.89;4.43;2.13;4.43
1730;13.56;0;1.64;4.57;2.39;4.57
1731;13.56;0;1.38;4.71;2.64;4.71
1732;13.56;0;1.13;4.86;2.89;4.86
1733;13.56;0;0.88;5.02;3.15;5.02
1734;13.56;0;0.62;5.19;3.4;5.19
1735;13.56;0;0.37;5.36;3.65;5.36
1736;13.81;0;7.97;5.07;3.49;5.07
1737;13.81;0;7.72;4.89;3.24;4.89
1738;13.81;0;7.47;4.72;2.98;4.72
1739;13.81;0;7.21;4.56;2.73;4.56
1740;13.81;0;6.96;4.41;2.48;4.41
1741;13.81;0;6.71;4.27;2.22;4.27
1742;13.81;0;6.45;4.14;1.97;4.14
1743;13.81;0;6.2;4.01;1.72;4.01
1744;13.81;0;5.95;3.9;1.46;3.9
1745;13.81;0;5.69;3.81;1.21;3.81
1746;13.81;0;5.44;3.72;0.96;3.72
1747;13.81;0;5.19;3.66;0.7;3.66
1748;13.81;0;4.93;3.6;0.45;3.6
1749;13.81;0;4.68;3.57;0.2;3.57
1750;13.81;0;4.43;3.55;0;3.55
1751;13.81;0;4.17;3.54;0;3.54
1752;13.81;0;3.92;3.56;0.11;3.56
1753;13.81;0;3.67;3.59;0.36;3.59
1754;13.81;0;3.41;3.63;0.61;3.63
1755;13.81;0;3.16;3.7;0.87;3.7
1756;13.81;0;2.91;3.78;1.12;3.78
1757;13.81;0;2.65;3.87;1.37;3.87
1758;13.81;0;2.4;3.97;1.63;3.97
1759;13.81;0;2.14;4.09;1.88;4.09
1760;13.81;0;1.89;4.22;2.13;4.22
1761;13.81;0;1.64;4.36;2.39;4.36
1762;13.81;0;1.38;4.51;2.64;4.51
1763;13.81;0;1.13;4.67;2.89;4.67
1764;13.81;0;0.88;4.83;3.15;4.83
1765;13.81;0;0.62;5;3.4;5
1766;13.81;0;0.37;5.18;3.65;5.18
1767;14.06;0;7.97;4.89;3.49;4.89
1768;14.06;0;7.72;4.71;3.24;4.71
1769;14.06;0;7.47;4.54;2.98;4.54
1770;14.06;0;7.21;4.37;2.73;4.37
1771;14.06;0;6.96;4.21;2.48;4.21
1772;14.06;0;6.71;4.06;2.22;4.06
1773;14.06;0;6.45;3.92;1.97;3.92
1774;14.06;0;6.2;3.79;1.72;3.79
1775;14.06;0;5.95;3.68;1.46;3.68
1776;14.06;0;5.69;3.58;1.21;3.58
1777;14.06;0;5.44;3.49;0.96;3.49
1778;14.06;0;5.19;3.41;0.7;3.41
1779;14.06;0;4.93;3.36;0.45;3.36
1780;14.06;0;4.68;3.32;0.2;3.32
1781;14.06;0;4.43;3.3;0;3.3
1782;14.06;0;4.17;3.29;0;3.29
1783;14.06;0;3.92;3.31;0.11;3.31
1784;14.06;0;3.67;3.34;0.36;3.34
1785;14.06;0;3.41;3.39;0.61;3.39
1786;14.06;0;3.16;3.46;0.87;3.46
1787;14.06;0;2.91;3.54;1.12;3.54
1788;14.06;0;2.65;3.64;1.37;3.64
1789;14.06;0;2.4;3.75;1.63;3.75
1790;14.06;0;2.14;3.88;1.88;3.88
1791;14.06;0;1.89;4.01;2.13;4.01
1792;14.06;0;1.64;4.16;2.39;4.16
1793;14.06;0;1.38;4.31;2.64;4.31
1794;14.06;0;1.13;4.48;2.89;4.48
1795;14.06;0;0.88;4.65;3.15;4.65
1796;14.06;0;0.62;4.83;3.4;4.83
1797;14.06;0;0.37;5.01;3.65;5.01
1798;14.31;0;7.97;4.73;3.49;4.73
1799;14.31;0;7.72;4.54;3.24;4.54
1800;14.31;0;7.47;4.36;2.98;4.36
1801;14.31;0;7.21;4.18;2.73;4.18
1802;14.31;0;6.96;4.02;2.48;4.02
1803;14.31;0;6.71;3.86;2.22;3.86
1804;14.31;0;6.45;3.71;1.97;3.71
1805;14.31;0;6.2;3.58;1.72;3.58
1806;14.31;0;5.95;3.45;1.46;3.45
1807;14.31;0;5.69;3.35;1.21;3.35
1808;14.31;0;5.44;3.25;0.96;3.25
1809;14.31;0;5.19;3.17;0.7;3.17
1810;14.31;0;4.93;3.11;0.45;3.11
1811;14.31;0;4.68;3.07;0.2;3.07
1812;14.31;0;4.43;3.05;0;3.05
1813;14.31;0;4.17;3.04;0;3.04
1814;14.31;0;3.92;3.06;0.11;3.06
1815;14.31;0;3.67;3.1;0.36;3.1
1816;14.31;0;3.41;3.15;0.61;3.15
1817;14.31;0;3.16;3.22;0.87;3.22
1818;14.31;0;2.91;3.31;1.12;3.31
1819;14.31;0;2.65;3.41;1.37;3.41
1820;14.31;0;2.4;3.53;1.63;3.53
1821;14.31;0;2.14;3.66;1.88;3.66
1822;14.31;0;1.89;3.81;2.13;3.81
1823;14.31;0;1.64;3.96;2.39;3.96
1824;14.31;0;1.38;4.12;2.64;4.12
1825;14.31;0;1.13;4.29;2.89;4.29
1826;14.31;0;0.88;4.47;3.15;4.47
1827;14.31;0;0.62;4.66;3.4;4.66
1828;14.31;0;0.37;4.85;3.65;4.85
1829;14.56;0;7.97;4.56;3.49;4.56
1830;14.56;0;7.72;4.37;3.24;4.37
1831;14.56;0;7.47;4.18;2.98;4.18
1832;14.56;0;7.21;4;2.73;4
1833;14.56;0;6.96;3.83;2.48;3.83
1834;14.56;0;6.71;3.66;2.22;3.66
1835;14.56;0;6.45;3.51;1.97;3.51
1836;14.56;0;6.2;3.37;1.72;3.37
1837;14.56;0;5.95;3.24;1.46;3.24
1838;14.56;0;5.69;3.12;1.21;3.12
1839;14.56;0;5.44;3.02;0.96;3.02
1840;14.56;0;5.19;2.93;0.7;2.93
1841;14.56;0;4.93;2.87;0.45;2.87
1842;14.56;0;4.68;2.82;0.2;2.82
1843;14.56;0;4.43;2.8;0;2.8
1844;14.56;0;4.17;2.79;0;2.79
1845;14.56;0;3.92;2.81;0.11;2.81
1846;14.56;0;3.67;2.85;0.36;2.85
1847;14.56;0;3.41;2.91;0.61;2.91
1848;14.56;0;3.16;2.99;0.87;2.99
1849;14.56;0;2.91;3.08;1.12;3.08
1850;14.56;0;2.65;3.19;1.37;3.19
1851;14.56;0;2.4;3.32;1.63;3.32
1852;14.56;0;2.14;3.46;1.88;3.46
1853;14.56;0;1.89;3.61;2.13;3.61
1854;14.56;0;1.64;3.77;2.39;3.77
1855;14.56;0;1.38;3.94;2.64;3.94
1856;14.56;0;1.13;4.12;2.89;4.12
1857;14.56;0;0.88;4.3;3.15;4.3
1858;14.56;0;0.62;4.49;3.4;4.49
1859;14.56;0;0.37;4.69;3.65;4.69
1860;14.81;0;7.97;4.41;3.49;4.41
1861;14.81;0;7.72;4.21;3.24;4.21
1862;14.81;0;7.47;4.02;2.98;4.02
1863;14.81;0;7.21;3.83;2.73;3.83
1864;14.81;0;6.96;3.65;2.48;3.65
1865;14.81;0;6.71;3.47;2.22;3.47
1866;14.81;0;6.45;3.31;1.97;3.31
1867;14.81;0;6.2;3.16;1.72;3.16
1868;14.81;0;5.95;3.02;1.46;3.02
1869;14.81;0;5.69;2.9;1.21;2.9
1870;14.81;0;5.44;2.79;0.96;2.79
1871;14.81;0;5.19;2.7;0.7;2.7
1872;14.81;0;4.93;2.63;0.45;2.63
1873;14.81;0;4.68;2.58;0.2;2.58
1874;14.81;0;4.43;2.55;0;2.55
1875;14.81;0;4.17;2.55;0;2.55
1876;14.81;0;3.92;2.56;0.11;2.56
1877;14.81;0;3.67;2.61;0.36;2.61
1878;14.81;0;3.41;2.67;0.61;2.67
1879;14.81;0;3.16;2.75;0.87;2.75
1880;14.81;0;2.91;2.85;1.12;2.85
1881;14.81;0;2.65;2.97;1.37;2.97
1882;14.81;0;2.4;3.11;1.63;3.11
1883;14.81;0;2.14;3.26;1.88;3.26
1884;14.81;0;1.89;3.41;2.13;3.41
1885;14.81;0;1.64;3.58;2.39;3.58
1886;14.81;0;1.38;3.76;2.64;3.76
1887;14.81;0;1.13;3.95;2.89;3.95
1888;14.81;0;0.88;4.14;3.15;4.14
1889;14.81;0;0.62;4.34;3.4;4.34
1890;14.81;0;0.37;4.54;3.65;4.54
1891;15.06;0;7.97;4.27;3.49;4.27
1892;15.06;0;7.72;4.06;3.24;4.06
1893;15.06;0;7.47;3.86;2.98;3.86
1894;15.06;0;7.21;3.66;2.73;3.66
1895;15.06;0;6.96;3.47;2.48;3.47
1896;15.06;0;6.71;3.29;2.22;3.29
1897;15.06;0;6.45;3.12;1.97;3.12
1898;15.06;0;6.2;2.96;1.72;2.96
1899;15.06;0;5.95;2.81;1.46;2.81
1900;15.06;0;5.69;2.68;1.21;2.68
1901;15.06;0;5.44;2.56;0.96;2.56
1902;15.06;0;5.19;2.46;0.7;2.46
1903;15.06;0;4.93;2.38;0.45;2.38
1904;15.06;0;4.68;2.33;0.2;2.33
1905;15.06;0;4.43;2.3;0;2.3
1906;15.06;0;4.17;2.3;0;2.3
1907;15.06;0;3.92;2.32;0.11;2.32
1908;15.06;0;3.67;2.36;0.36;2.36
1909;15.06;0;3.41;2.43;0.61;2.43
1910;15.06;0;3.16;2.52;0.87;2.52
1911;15.06;0;2.91;2.63;1.12;2.63
1912;15.06;0;2.65;2.76;1.37;2.76
1913;15.06;0;2.4;2.9;1.63;2.9
1914;15.06;0;2.14;3.06;1.88;3.06
1915;15.06;0;1.89;3.23;2.13;3.23
1916;15.06;0;1.64;3.41;2.39;3.41
1917;15.06;0;1.38;3.59;2.64;3.59
1918;15.06;0;1.13;3.79;2.89;3.79
1919;15.06;0;0.88;3.99;3.15;3.99
1920;15.06;0;0.62;4.19;3.4;4.19
1921;15.06;0;0.37;4.4;3.65;4.4
1922;15.31;0;7.97;4.13;3.49;4.13
1923;15.31;0;7.72;3.92;3.24;3.92
1924;15.31;0;7.47;3.71;2.98;3.71
1925;15.31;0;7.21;3.5;2.73;3.5
1926;15.31;0;6.96;3.31;2.48;3.31
1927;15.31;0;6.71;3.12;2.22;3.12
1928;15.31;0;6.45;2.93;1.97;2.93
1929;15.31;0;6.2;2.76;1.72;2.76
1930;15.31;0;5.95;2.61;1.46;2.61
1931;15.31;0;5.69;2.46;1.21;2.46
1932;15.31;0;5.44;2.34;0.96;2.34
1933;15.31;0;5.19;2.23;0.7;2.23
1934;15.31;0;4.93;2.14;0.45;2.14
1935;15.31;0;4.68;2.08;0.2;2.08
1936;15.31;0;4.43;2.05;0;2.05
1937;15.31;0;4.17;2.05;0;2.05
1938;15.31;0;3.92;2.07;0.11;2.07
1939;15.31;0;3.67;2.12;0.36;2.12
1940;15.31;0;3.41;2.2;0.61;2.2
1941;15.31;0;3.16;2.3;0.87;2.3
1942;15.31;0;2.91;2.42;1.12;2.42
1943;15.31;0;2.65;2.55;1.37;2.55
1944;15.31;0;2.4;2.71;1.63;2.71
1945;15.31;0;2.14;2.87;1.88;2.87
1946;15.31;0;1.89;3.05;2.13;3.05
1947;15.31;0;1.64;3.24;2.39;3.24
1948;15.31;0;1.38;3.43;2.64;3.43
1949;15.31;0;1.13;3.63;2.89;3.63
1950;15.31;0;0.88;3.84;3.15;3.84
1951;15.31;0;0.62;4.05;3.4;4.05
1952;15.31;0;0.37;4.27;3.65;4.27
1953;15.56;0;7.97;4.01;3.49;4.01
1954;15.56;0;7.72;3.79;3.24;3.79
1955;15.56;0;7.47;3.57;2.98;3.57
1956;15.56;0;7.21;3.36;2.73;3.36
1957;15.56;0;6.96;3.15;2.48;3.15
1958;15.56;0;6.71;2.95;2.22;2.95
1959;15.56;0;6.45;2.76;1.97;2.76
1960;15.56;0;6.2;2.58;1.72;2.58
1961;15.56;0;5.95;2.41;1.46;2.41
1962;15.56;0;5.69;2.26;1.21;2.26
1963;15.56;0;5.44;2.12;0.96;2.12
1964;15.56;0;5.19;2;0.7;2
1965;15.56;0;4.93;1.91;0.45;1.91
1966;15.56;0;4.68;1.84;0.2;1.84
1967;15.56;0;4.43;1.8;0;1.8
1968;15.56;0;4.17;1.8;0;1.8
1969;15.56;0;3.92;1.82;0.11;1.82
1970;15.56;0;3.67;1.88;0.36;1.88
1971;15.56;0;3.41;1.96;0.61;1.96
1972;15.56;0;3.16;2.07;0.87;2.07
1973;15.56;0;2.91;2.2;1.12;2.2
1974;15.56;0;2.65;2.35;1.37;2.35
1975;15.56;0;2.4;2.52;1.63;2.52
1976;15.56;0;2.14;2.69;1.88;2.69
1977;15.56;0;1.89;2.88;2.13;2.88
1978;15.56;0;1.64;3.08;2.39;3.08
1979;15.56;0;1.38;3.28;2.64;3.28
1980;15.56;0;1.13;3.49;2.89;3.49
1981;15.56;0;0.88;3.71;3.15;3.71
1982;15.56;0;0.62;3.93;3.4;3.93
1983;15.56;0;0.37;4.15;3.65;4.15
1984;15.8;0;7.97;3.89;3.5;3.89
1985;15.8;0;7.72;3.67;3.25;3.67
1986;15.8;0;7.47;3.44;2.99;3.44
1987;15.8;0;7.21;3.22;2.74;3.22
1988;15.8;0;6.96;3.01;2.49;3.01
1989;15.8;0;6.71;2.8;2.24;2.8
1990;15.8;0;6.45;2.6;1.98;2.6
1991;15.8;0;6.2;2.41;1.73;2.41
1992;15.8;0;5.95;2.22;1.48;2.22
1993;15.8;0;5.69;2.06;1.23;2.06
1994;15.8;0;5.44;1.91;0.98;1.91
1995;15.8;0;5.19;1.78;0.74;1.78
1996;15.8;0;4.93;1.67;0.5;1.67
1997;15.8;0;4.68;1.6;0.27;1.6
1998;15.8;0;4.43;1.56;0.08;1.56
1999;15.8;0;4.17;1.55;0.04;1.55
2000;15.8;0;3.92;1.58;0.19;1.58
2001;15.8;0;3.67;1.64;0.41;1.64
2002;15.8;0;3.41;1.74;0.65;1.74
2003;15.8;0;3.16;1.86;0.89;1.86
2004;15.8;0;2.91;2;1.14;2
2005;15.8;0;2.65;2.16;1.39;2.16
2006;15.8;0;2.4;2.34;1.64;2.34
2007;15.8;0;2.14;2.53;1.89;2.53
2008;15.8;0;1.89;2.73;2.15;2.73
2009;15.8;0;1.64;2.93;2.4;2.93
2010;15.8;0;1.38;3.15;2.65;3.15
2011;15.8;0;1.13;3.36;2.9;3.36
2012;15.8;0;0.88;3.59;3.16;3.59
2013;15.8;0;0.62;3.81;3.41;3.81
2014;15.8;0;0.37;4.04;3.66;4.04
2015;16.05;0;7.97;3.79;3.52;3.79
2016;16.05;0;7.72;3.56;3.27;3.56
2017;16.05;0;7.47;3.33;3.02;3.33
2018;16.05;0;7.21;3.1;2.77;3.1
2019;16.05;0;6.96;2.88;2.52;2.88
2020;16.05;0;6.71;2.66;2.27;2.66
2021;16.05;0;6.45;2.45;2.03;2.45
2022;16.05;0;6.2;2.24;1.78;2.24
2023;16.05;0;5.95;2.05;1.54;2.05
2024;16.05;0;5.69;1.87;1.29;1.87
2025;16.05;0;5.44;1.7;1.06;1.7
2026;16.05;0;5.19;1.56;0.83;1.56
2027;16.05;0;4.93;1.44;0.62;1.44
2028;16.05;0;4.68;1.36;0.43;1.36
2029;16.05;0;4.43;1.31;0.3;1.31
2030;16.05;0;4.17;1.3;0.28;1.3
2031;16.05;0;3.92;1.33;0.38;1.33
2032;16.05;0;3.67;1.41;0.55;1.41
2033;16.05;0;3.41;1.51;0.75;1.51
2034;16.05;0;3.16;1.65;0.98;1.65
2035;16.05;0;2.91;1.81;1.21;1.81
2036;16.05;0;2.65;1.98;1.45;1.98
2037;16.05;0;2.4;2.17;1.69;2.17
2038;16.05;0;2.14;2.37;1.94;2.37
2039;16.05;0;1.89;2.58;2.19;2.58
2040;16.05;0;1.64;2.8;2.43;2.8
2041;16.05;0;1.38;3.02;2.68;3.02
2042;16.05;0;1.13;3.25;2.93;3.25
2043;16.05;0;0.88;3.48;3.18;3.48
2044;16.05;0;0.62;3.71;3.44;3.71
2045;16.05;0;0.37;3.94;3.69;3.94
2046;16.3;0;7.97;3.7;3.57;3.7
2047;16.3;0;7.72;3.46;3.32;3.46
2048;16.3;0;7.47;3.23;3.07;3.23
2049;16.3;0;7.21;2.99;2.82;2.99
2050;16.3;0;6.96;2.76;2.58;2.76
2051;16.3;0;6.71;2.54;2.34;2.54
2052;16.3;0;6.45;2.31;2.1;2.31
2053;16.3;0;6.2;2.1;1.86;2.1
2054;16.3;0;5.95;1.89;1.62;1.89
2055;16.3;0;5.69;1.69;1.39;1.69
2056;16.3;0;5.44;1.51;1.18;1.51
2057;16.3;0;5.19;1.35;0.97;1.35
2058;16.3;0;4.93;1.22;0.78;1.22
2059;16.3;0;4.68;1.12;0.64;1.12
2060;16.3;0;4.43;1.06;0.54;1.06
2061;16.3;0;4.17;1.05;0.53;1.05
2062;16.3;0;3.92;1.09;0.59;1.09
2063;16.3;0;3.67;1.18;0.73;1.18
2064;16.3;0;3.41;1.3;0.9;1.3
2065;16.3;0;3.16;1.45;1.1;1.45
2066;16.3;0;2.91;1.63;1.32;1.63
2067;16.3;0;2.65;1.82;1.54;1.82
2068;16.3;0;2.4;2.02;1.77;2.02
2069;16.3;0;2.14;2.24;2.01;2.24
2070;16.3;0;1.89;2.46;2.25;2.46
2071;16.3;0;1.64;2.68;2.49;2.68
2072;16.3;0;1.38;2.91;2.74;2.91
2073;16.3;0;1.13;3.14;2.98;3.14
2074;16.3;0;0.88;3.38;3.23;3.38
2075;16.3;0;0.62;3.62;3.48;3.62
2076;16.3;0;0.37;3.86;3.73;3.86
2077;16.55;0;7.97;3.63;3.62;3.63
2078;16.55;0;7.72;3.39;3.38;3.39
2079;16.55;0;7.47;3.14;3.14;3.14
2080;16.55;0;7.21;2.9;2.9;2.9
2081;16.55;0;6.96;2.67;2.66;2.67
2082;16.55;0;6.71;2.43;2.42;2.43
2083;16.55;0;6.45;2.2;2.19;2.2
2084;16.55;0;6.2;1.97;1.96;1.97
2085;16.55;0;5.95;1.75;1.74;1.75
2086;16.55;0;5.69;1.54;1.52;1.54
2087;16.55;0;5.44;1.34;1.32;1.34
2088;16.55;0;5.19;1.16;1.14;1.16
2089;16.55;0;4.93;1;0.98;1
2090;16.55;0;4.68;0.88;0.86;0.88
2091;16.55;0;4.43;0.81;0.79;0.81
2092;16.55;0;4.17;0.8;0.78;0.8
2093;16.55;0;3.92;0.85;0.83;0.85
2094;16.55;0;3.67;0.96;0.93;0.96
2095;16.55;0;3.41;1.1;1.08;1.1
2096;16.55;0;3.16;1.27;1.26;1.27
2097;16.55;0;2.91;1.47;1.45;1.47
2098;16.55;0;2.65;1.67;1.66;1.67
2099;16.55;0;2.4;1.89;1.88;1.89
2100;16.55;0;2.14;2.12;2.11;2.12
2101;16.55;0;1.89;2.35;2.34;2.35
2102;16.55;0;1.64;2.58;2.57;2.58
2103;16.55;0;1.38;2.82;2.81;2.82
2104;16.55;0;1.13;3.06;3.05;3.06
2105;16.55;0;0.88;3.3;3.29;3.3
2106;16.55;0;0.62;3.54;3.54;3.54
2107;16.55;0;0.37;3.79;3.78;3.79
2108;16.8;0;7.97;3.57;3.7;3.57
2109;16.8;0;7.72;3.32;3.46;3.32
2110;16.8;0;7.47;3.08;3.22;3.08
2111;16.8;0;7.21;2.83;2.98;2.83
2112;16.8;0;6.96;2.59;2.75;2.59
2113;16.8;0;6.71;2.34;2.52;2.34
2114;16.8;0;6.45;2.1;2.3;2.1
2115;16.8;0;6.2;1.87;2.08;1.87
2116;16.8;0;5.95;1.63;1.88;1.63
2117;16.8;0;5.69;1.41;1.68;1.41
2118;16.8;0;5.44;1.19;1.49;1.19
2119;16.8;0;5.19;0.99;1.33;0.99
2120;16.8;0;4.93;0.8;1.19;0.8
2121;16.8;0;4.68;0.66;1.09;0.66
2122;16.8;0;4.43;0.57;1.03;0.57
2123;16.8;0;4.17;0.55;1.03;0.55
2124;16.8;0;3.92;0.62;1.07;0.62
2125;16.8;0;3.67;0.75;1.15;0.75
2126;16.8;0;3.41;0.92;1.28;0.92
2127;16.8;0;3.16;1.11;1.43;1.11
2128;16.8;0;2.91;1.33;1.61;1.33
2129;16.8;0;2.65;1.55;1.8;1.55
2130;16.8;0;2.4;1.78;2.01;1.78
2131;16.8;0;2.14;2.02;2.22;2.02
2132;16.8;0;1.89;2.26;2.44;2.26
2133;16.8;0;1.64;2.5;2.67;2.5
2134;16.8;0;1.38;2.74;2.9;2.74
2135;16.8;0;1.13;2.99;3.14;2.99
2136;16.8;0;0.88;3.24;3.37;3.24
2137;16.8;0;0.62;3.48;3.61;3.48
2138;16.8;0;0.37;3.73;3.85;3.73
2139;17.05;0;7.97;3.53;3.78;3.53
2140;17.05;0;7.72;3.28;3.55;3.28
2141;17.05;0;7.47;3.03;3.32;3.03
2142;17.05;0;7.21;2.78;3.09;2.78
2143;17.05;0;6.96;2.53;2.87;2.53
2144;17.05;0;6.71;2.28;2.65;2.28
2145;17.05;0;6.45;2.03;2.43;2.03
2146;17.05;0;6.2;1.79;2.23;1.79
2147;17.05;0;5.95;1.54;2.03;1.54
2148;17.05;0;5.69;1.3;1.85;1.3
2149;17.05;0;5.44;1.07;1.68;1.07
2150;17.05;0;5.19;0.84;1.54;0.84
2151;17.05;0;4.93;0.63;1.42;0.63
2152;17.05;0;4.68;0.45;1.33;0.45
2153;17.05;0;4.43;0.33;1.28;0.33
2154;17.05;0;4.17;0.31;1.27;0.31
2155;17.05;0;3.92;0.4;1.31;0.4
2156;17.05;0;3.67;0.56;1.38;0.56
2157;17.05;0;3.41;0.76;1.49;0.76
2158;17.05;0;3.16;0.99;1.63;0.99
2159;17.05;0;2.91;1.22;1.79;1.22
2160;17.05;0;2.65;1.46;1.97;1.46
2161;17.05;0;2.4;1.7;2.16;1.7
2162;17.05;0;2.14;1.94;2.36;1.94
2163;17.05;0;1.89;2.19;2.57;2.19
2164;17.05;0;1.64;2.44;2.79;2.44
2165;17.05;0;1.38;2.69;3.01;2.69
2166;17.05;0;1.13;2.94;3.24;2.94
2167;17.05;0;0.88;3.19;3.47;3.19
2168;17.05;0;0.62;3.44;3.7;3.44
2169;17.05;0;0.37;3.69;3.93;3.69
2170;17.3;0;7.97;3.5;3.88;3.5
2171;17.3;0;7.72;3.25;3.65;3.25
2172;17.3;0;7.47;3;3.43;3
2173;17.3;0;7.21;2.74;3.21;2.74
2174;17.3;0;6.96;2.49;2.99;2.49
2175;17.3;0;6.71;2.24;2.78;2.24
2176;17.3;0;6.45;1.99;2.58;1.99
2177;17.3;0;6.2;1.74;2.39;1.74
2178;17.3;0;5.95;1.49;2.21;1.49
2179;17.3;0;5.69;1.24;2.04;1.24
2180;17.3;0;5.44;0.99;1.88;0.99
2181;17.3;0;5.19;0.74;1.75;0.74
2182;17.3;0;4.93;0.5;1.65;0.5
2183;17.3;0;4.68;0.28;1.57;0.28
2184;17.3;0;4.43;0.1;1.53;0.1
2185;17.3;0;4.17;0.06;1.52;0.06
2186;17.3;0;3.92;0.21;1.55;0.21
2187;17.3;0;3.67;0.42;1.62;0.42
2188;17.3;0;3.41;0.66;1.71;0.66
2189;17.3;0;3.16;0.9;1.84;0.9
2190;17.3;0;2.91;1.15;1.98;1.15
2191;17.3;0;2.65;1.4;2.14;1.4
2192;17.3;0;2.4;1.65;2.32;1.65
2193;17.3;0;2.14;1.9;2.51;1.9
2194;17.3;0;1.89;2.15;2.71;2.15
2195;17.3;0;1.64;2.4;2.92;2.4
2196;17.3;0;1.38;2.65;3.13;2.65
2197;17.3;0;1.13;2.91;3.35;2.91
2198;17.3;0;0.88;3.16;3.57;3.16
2199;17.3;0;0.62;3.41;3.8;3.41
2200;17.3;0;0.37;3.66;4.03;3.66
2201;17.55;0;7.97;3.49;3.99;3.49
2202;17.55;0;7.72;3.24;3.77;3.24
2203;17.55;0;7.47;2.98;3.56;2.98
2204;17.55;0;7.21;2.73;3.34;2.73
2205;17.55;0;6.96;2.48;3.14;2.48
2206;17.55;0;6.71;2.22;2.94;2.22
2207;17.55;0;6.45;1.97;2.74;1.97
2208;17.55;0;6.2;1.72;2.56;1.72
2209;17.55;0;5.95;1.46;2.39;1.46
2210;17.55;0;5.69;1.21;2.23;1.21
2211;17.55;0;5.44;0.96;2.1;0.96
2212;17.55;0;5.19;0.7;1.98;0.7
2213;17.55;0;4.93;0.45;1.88;0.45
2214;17.55;0;4.68;0.2;1.82;0.2
2215;17.55;0;4.43;0;1.78;0
2216;17.55;0;4.17;0;1.77;0
2217;17.55;0;3.92;0.11;1.8;0.11
2218;17.55;0;3.67;0.36;1.86;0.36
2219;17.55;0;3.41;0.61;1.94;0.61
2220;17.55;0;3.16;0.87;2.05;0.87
2221;17.55;0;2.91;1.12;2.18;1.12
2222;17.55;0;2.65;1.37;2.33;1.37
2223;17.55;0;2.4;1.63;2.5;1.63
2224;17.55;0;2.14;1.88;2.68;1.88
2225;17.55;0;1.89;2.13;2.87;2.13
2226;17.55;0;1.64;2.39;3.06;2.39
2227;17.55;0;1.38;2.64;3.27;2.64
2228;17.55;0;1.13;2.89;3.48;2.89
2229;17.55;0;0.88;3.15;3.69;3.15
2230;17.55;0;0.62;3.4;3.92;3.4
2231;17.55;0;0.37;3.65;4.14;3.65
2232;17.8;0;7.97;3.49;4.12;3.49
2233;17.8;0;7.72;3.24;3.9;3.24
2234;17.8;0;7.47;2.98;3.69;2.98
2235;17.8;0;7.21;2.73;3.49;2.73
2236;17.8;0;6.96;2.48;3.29;2.48
2237;17.8;0;6.71;2.22;3.1;2.22
2238;17.8;0;6.45;1.97;2.92;1.97
2239;17.8;0;6.2;1.72;2.74;1.72
2240;17.8;0;5.95;1.46;2.59;1.46
2241;17.8;0;5.69;1.21;2.44;1.21
2242;17.8;0;5.44;0.96;2.31;0.96
2243;17.8;0;5.19;0.7;2.21;0.7
2244;17.8;0;4.93;0.45;2.12;0.45
2245;17.8;0;4.68;0.2;2.06;0.2
2246;17.8;0;4.43;0;2.03;0
2247;17.8;0;4.17;0;2.02;0
2248;17.8;0;3.92;0.11;2.04;0.11
2249;17.8;0;3.67;0.36;2.1;0.36
2250;17.8;0;3.41;0.61;2.17;0.61
2251;17.8;0;3.16;0.87;2.27;0.87
2252;17.8;0;2.91;1.12;2.39;1.12
2253;17.8;0;2.65;1.37;2.53;1.37
2254;17.8;0;2.4;1.63;2.69;1.63
2255;17.8;0;2.14;1.88;2.85;1.88
2256;17.8;0;1.89;2.13;3.03;2.13
2257;17.8;0;1.64;2.39;3.22;2.39
2258;17.8;0;1.38;2.64;3.42;2.64
2259;17.8;0;1.13;2.89;3.62;2.89
2260;17.8;0;0.88;3.15;3.83;3.15
2261;17.8;0;0.62;3.4;4.04;3.4
2262;17.8;0;0.37;3.65;4.26;3.65
2263;18.05;0;7.97;3.49;4.25;3.49
2264;18.05;0;7.72;3.24;4.04;3.24
2265;18.05;0;7.47;2.98;3.84;2.98
2266;18.05;0;7.21;2.73;3.64;2.73
2267;18.05;0;6.96;2.48;3.45;2.48
2268;18.05;0;6.71;2.22;3.27;2.22
2269;18.05;0;6.45;1.97;3.1;1.97
2270;18.05;0;6.2;1.72;2.94;1.72
2271;18.05;0;5.95;1.46;2.79;1.46
2272;18.05;0;5.69;1.21;2.65;1.21
2273;18.05;0;5.44;0.96;2.54;0.96
2274;18.05;0;5.19;0.7;2.44;0.7
2275;18.05;0;4.93;0.45;2.36;0.45
2276;18.05;0;4.68;0.2;2.31;0.2
2277;18.05;0;4.43;0;2.28;0
2278;18.05;0;4.17;0;2.27;0
