X;Y;Z
9.201772;0;4.572194
7.631964;0;0.987561
12.441091;0;0.877532
9.625861;0;0.92127
11.362251;0;3.102556
12.451797;0;4.233478
8.87605;0;1.127257
10.114258;0;5.697164
4.54486;0;2.799106
7.474377;0;4.223682
9.615913;0;2.098923
5.40191;0;3.064131
12.750136;0;7.567635
10.740325;0;3.269799
9.897494;0;5.897992
7.80384;0;0.66981
4.942682;0;2.461068
13.222245;0;9.418616
12.800309;0;7.689569
9.824011;0;3.819854
4.315272;0;2.045447
7.935377;0;4.91222
6.385067;0;2.796299
5.548772;0;0.717394
9.344108;0;0.883661
11.552716;0;2.992222
9.839932;0;6.449663
10.670593;0;4.142371
4.05984;0;0.085246
11.557592;0;3.433609
9.488343;0;3.865034
5.6812;0;3.231172
11.199347;0;7.691092
9.839232;0;6.701575
5.479944;0;2.887183
9.895778;0;4.367864
2.313886;0;0.475523
11.787111;0;3.454567
9.478699;0;2.163641
9.350845;0;6.771289
9.992345;0;0.34957
11.921112;0;0.963081
10.642461;0;5.459161
6.495403;0;0.707215
3.02975;0;1.970562
1.259767;0;0.10567
9.751324;0;5.985487
6.708633;0;1.344024
12.356781;0;6.406561
11.500555;0;7.898148
8.864312;0;1.650021
6.569183;0;2.779758
12.537869;0;8.256283
2.171186;0;0.773422
6.157735;0;0.945271
9.594546;0;4.061695
4.684659;0;0.008719
11.255172;0;0.895787
10.187808;0;6.018908
7.844457;0;1.278655
10.897328;0;0.801756
0.893858;0;0.539249
8.573952;0;5.823258
4.1449;0;1.296313
11.403301;0;3.046695
3.833551;0;2.266973
2.298546;0;0.923256
4.860744;0;1.219169
7.877985;0;5.1769
8.130991;0;2.471578
12.039901;0;7.057822
8.835678;0;5.724908
9.738149;0;6.291134
12.818782;0;0.935717
3.821321;0;1.678711
11.768544;0;8.544551
10.361077;0;1.935929
4.595008;0;0.485572
10.366238;0;3.766453
6.544029;0;0.907185
3.093839;0;1.820334
12.6879;0;1.449029
9.353291;0;6.798137
10.963302;0;6.136882
9.606607;0;2.228033
12.948444;0;3.709008
9.86865;0;0.218267
10.950335;0;3.080159
5.147147;0;2.293881
8.848193;0;4.116611
11.057126;0;7.244852
7.961702;0;4.728732
8.687786;0;0.153443
9.106395;0;4.756844
10.311812;0;1.205811
9.919037;0;2.406773
10.064782;0;3.045807
12.685239;0;7.803516
7.217903;0;0.558579
8.597219;0;6.200138
12.234918;0;3.552689
7.325282;0;1.910722
11.31027;0;0.897092
12.499528;0;1.308395
11.610215;0;0.954347
2.98434;0;1.087351
7.615352;0;1.994597
8.583339;0;2.310269
9.930895;0;7.00533
12.699292;0;0.567063
4.19626;0;1.889455
7.283971;0;2.888475
11.540516;0;0.274214
10.361402;0;3.267707
9.628904;0;4.434648
9.149422;0;1.133627
0.941587;0;0.237661
4.419514;0;2.958246
0.899057;0;0.297098
11.518795;0;4.788482
7.536043;0;5.084504
3.278452;0;2.09472
6.255083;0;3.249414
11.754526;0;4.445683
11.228562;0;4.654109
10.68999;0;6.589751
7.87512;0;5.005776
9.024273;0;5.313199
8.562651;0;6.114578
10.32139;0;4.633913
12.139477;0;4.695055
8.331971;0;4.986882
7.67174;0;2.340262
9.597807;0;1.958363
11.970083;0;1.188005
8.621007;0;3.13686
12.289419;0;7.230842
8.281678;0;5.070734
6.046184;0;0.993094
7.367567;0;2.110489
10.304745;0;6.562239
9.244866;0;2.970319
4.10058;0;0.495669
8.198095;0;1.98837
8.245906;0;5.129667
8.966399;0;2.862482
9.436034;0;5.777658
8.020233;0;3.781039
11.178641;0;0.782272
9.994131;0;4.997293
9.693763;0;3.188841
5.044897;0;2.288448
8.923689;0;5.125667
7.407859;0;0.635377
10.99782;0;0.724165
12.144261;0;2.116403
12.835064;0;4.190329
9.325715;0;1.032746
10.782179;0;7.596858
5.969064;0;3.123259
7.71327;0;2.116388
6.618561;0;1.93287
4.703487;0;1.920656
7.237438;0;0.566103
12.120764;0;6.675803
9.829052;0;4.438207
6.12397;0;0.303628
12.474152;0;1.139742
1.00831;0;0.121185
3.65271;0;1.677159
8.544284;0;2.382031
8.531094;0;2.993274
4.995779;0;1.565854
7.436753;0;1.038246
9.06262;0;5.91075
11.845267;0;3.748539
12.760257;0;4.647466
9.870283;0;0.27944
9.728504;0;4.549724
11.669137;0;5.632939
8.1009;0;3.749614
11.136642;0;2.37687
12.70519;0;2.780943
12.82058;0;0.510029
11.070676;0;0.834412
11.332245;0;3.008866
7.897138;0;3.493103
7.581833;0;2.0103
2.092185;0;1.080924
5.644099;0;3.313883
6.667434;0;4.499302
13.240374;0;0.585088
8.623323;0;5.170514
12.347634;0;7.164767
8.321403;0;4.785757
9.893191;0;3.978817
9.38992;0;6.374903
8.386219;0;3.312543
11.295575;0;3.910434
10.577234;0;6.253345
12.268471;0;5.563832
7.396767;0;3.443261
10.073586;0;0.072413
12.287075;0;5.223226
7.202081;0;1.649923
4.090774;0;1.406038
11.239079;0;5.905173
11.678196;0;6.413975
10.010269;0;4.374049
8.405907;0;6.134599
13.04075;0;7.565665
7.187459;0;5.101746
12.517837;0;7.374837
8.607117;0;4.786276
7.595727;0;2.498559
12.764523;0;8.081349
11.419284;0;1.957122
7.095966;0;0.032963
6.648353;0;1.462964
3.850182;0;0.079496
10.69966;0;1.122238
12.551641;0;8.764082
9.497884;0;5.032741
10.67425;0;1.374722
6.073464;0;0.495589
2.074448;0;0.79504
9.595956;0;5.053563
7.770355;0;0.217582
11.866762;0;4.379488
12.616245;0;3.067741
11.741113;0;7.301086
9.837929;0;3.207127
10.853754;0;2.781705
9.855695;0;4.782686
11.629538;0;1.512697
12.592573;0;2.619574
8.763419;0;2.463449
7.731205;0;4.686759
7.015218;0;0.831942
0.52433;0;0.256143
4.169824;0;1.913484
10.572013;0;5.837949
13.056795;0;4.955732
12.255636;0;5.4108
7.725559;0;1.564713
3.371369;0;0.842071
12.724278;0;7.925556
10.21602;0;4.467933
11.177766;0;1.330461
4.014387;0;2.267818
5.262518;0;2.206323
0.946968;0;0.382666
12.826988;0;2.661273
2.381081;0;0.936968
7.435517;0;1.997935
12.186394;0;4.885867
8.556689;0;0.761711
12.408188;0;7.370168
11.569584;0;2.801738
9.66294;0;2.283499
7.493911;0;2.575924
7.580157;0;0.932984
6.318697;0;0.350344
10.427957;0;1.340677
9.403166;0;1.980621
12.308354;0;7.019461
8.88752;0;2.894324
7.862893;0;1.820495
4.369409;0;2.685695
6.092275;0;0.690679
9.73422;0;1.079138
5.309113;0;1.266233
11.04204;0;0.820712
11.036061;0;3.24253
6.913619;0;2.766684
9.761521;0;0.569186
6.581034;0;0.758648
8.754425;0;4.220093
7.060124;0;4.805402
9.935298;0;1.047169
9.154642;0;1.65195
12.118308;0;3.732737
5.668586;0;2.74088
9.922666;0;3.676978
11.097023;0;8.116926
8.176898;0;3.305142
9.195492;0;1.927211
7.016395;0;1.560397
6.672986;0;4.248155
11.518149;0;4.992861
12.858006;0;8.342922
4.222006;0;0.690086
13.027747;0;6.350124
10.514346;0;0.065739
11.228431;0;1.009966
10.709914;0;0.841305
10.873913;0;7.581944
5.56188;0;2.831045
12.660914;0;8.604346
8.69674;0;3.102415
12.170819;0;4.448298
11.643125;0;3.262199
4.299592;0;1.357479
10.226475;0;4.494205
11.968603;0;3.282251
13.107432;0;2.193781
0.308775;0;0.202325
1.852964;0;1.032043
12.399312;0;7.426521
9.747468;0;4.232631
10.988735;0;5.513037
4.240874;0;1.438449
11.298483;0;0.742961
13.007057;0;8.185019
9.808659;0;0.152461
8.065952;0;5.732646
11.01809;0;1.737274
12.416998;0;6.576084
10.705315;0;3.550647
12.929248;0;8.000719
10.315812;0;4.330661
13.158879;0;8.480777
1.000744;0;0.706211
9.994892;0;1.666795
11.255646;0;2.780484
10.842399;0;3.333817
12.53643;0;5.950847
3.783858;0;2.162526
8.674118;0;0.644335
13.143262;0;9.310544
6.899547;0;5.021168
5.348164;0;2.377319
11.047243;0;4.789731
11.293044;0;1.632366
12.680482;0;2.946704
12.637136;0;7.562855
6.072789;0;1.123303
10.426265;0;2.842004
11.386305;0;2.933172
13.241078;0;7.335569
12.121662;0;0.230773
11.462836;0;2.601714
3.05188;0;0.801509
11.602659;0;7.613829
8.097129;0;3.804875
13.000644;0;8.492701
10.766034;0;7.43804
12.235711;0;4.492806
9.626678;0;5.213561
12.006967;0;4.856783
9.027912;0;2.368762
8.901876;0;0.551436
9.332293;0;3.654689
2.01426;0;0.648328
13.134918;0;6.382916
10.51067;0;0.148824
12.661712;0;8.797273
5.298023;0;0.15223
11.806448;0;2.071261
9.792757;0;4.736951
3.865684;0;0.515274
12.101624;0;5.244899
3.22163;0;0.83822
4.010505;0;1.860985
8.3735;0;0.024151
12.887216;0;2.458596
8.725816;0;3.485385
8.714297;0;2.362197
7.883788;0;0.27885
8.243062;0;4.969772
8.332739;0;1.597394
5.285809;0;2.154889
8.802033;0;3.94056
3.730183;0;0.769239
11.403632;0;8.074406
5.641544;0;1.324897
10.057486;0;2.346831
6.165228;0;0.399411
12.851012;0;8.351718
5.061741;0;2.361343
10.120556;0;5.006174
3.79772;0;1.506342
12.684968;0;2.543278
10.020548;0;1.469651
8.507421;0;2.795089
8.181002;0;3.619695
11.444333;0;5.842465
5.617506;0;0.946614
12.413492;0;9.060329
7.662914;0;4.785591
6.990787;0;1.601395
11.436452;0;5.12328
10.949624;0;2.263471
11.705966;0;7.136215
10.294937;0;6.021473
12.472062;0;1.939311
11.557948;0;8.162621
7.949738;0;1.321824
12.38072;0;4.625295
5.920152;0;3.317164
11.065924;0;7.946619
10.78451;0;5.53994
9.981503;0;2.261046
8.25505;0;1.69114
8.175283;0;1.402594
10.513263;0;3.847007
10.871919;0;5.079186
12.705951;0;2.123282
13.016468;0;6.929519
12.094125;0;0.531078
9.708748;0;6.720437
12.406609;0;6.104916
9.108866;0;4.320867
6.247708;0;2.142638
9.236163;0;2.650523
11.443475;0;0.491659
12.423648;0;3.932708
8.889669;0;3.835367
3.822104;0;0.395776
6.905504;0;0.926548
8.547017;0;0.001589
13.242256;0;0.266419
13.148736;0;6.021487
8.714711;0;5.651632
10.909626;0;0.878188
6.052126;0;1.079711
3.352067;0;1.170736
12.159497;0;2.364098
8.372028;0;2.037933
6.036162;0;2.506638
8.545924;0;4.547758
5.919927;0;3.423948
9.828542;0;3.242567
7.173868;0;3.803467
11.775155;0;2.085458
0.010858;0;0.004562
7.627225;0;1.098393
12.664115;0;8.90104
4.961319;0;2.339408
5.973211;0;4.349121
11.626502;0;2.604382
5.942366;0;4.274442
6.720278;0;4.03329
8.696516;0;2.500066
6.947332;0;2.972169
4.340123;0;1.170612
8.472993;0;4.43087
4.706236;0;0.53365
6.968017;0;2.865366
11.604505;0;6.501735
12.743446;0;3.728952
12.96859;0;8.49817
11.793558;0;1.726724
9.218226;0;6.394942
9.451366;0;1.617655
7.730818;0;3.141854
9.379668;0;0.75967
8.693212;0;2.703913
11.960691;0;2.014068
10.936287;0;1.360537
9.722298;0;0.017611
9.136752;0;1.498947
4.346322;0;2.255875
9.96568;0;4.43886
9.697479;0;3.603863
10.147213;0;2.434243
5.69416;0;2.850952
4.045843;0;0.66643
6.090267;0;2.44648
6.937579;0;3.650591
12.615752;0;1.449832
7.837735;0;1.733022
7.110014;0;1.970333
9.891771;0;2.434005
3.831571;0;0.811243
5.183268;0;1.449011
11.149403;0;3.262054
11.710152;0;1.193225
7.435546;0;1.871694
6.692896;0;2.462951
5.406242;0;3.367139
5.750873;0;3.17936
12.083088;0;0.360978
8.588212;0;2.837763
12.878706;0;2.181551
9.896799;0;0.906628
5.088644;0;2.701854
0.658181;0;0.252712
7.449295;0;0.862835
10.17569;0;4.997063
10.575931;0;4.117758
8.729129;0;3.228006
8.491342;0;4.063131
11.476226;0;4.204763
12.615813;0;6.753183
9.139157;0;4.901176
11.518163;0;2.805532
5.873474;0;1.737873
9.854259;0;7.037351
11.739279;0;3.621632
7.969539;0;2.394134
1.473752;0;0.289599
7.92763;0;3.726086
3.728308;0;1.112248
12.286618;0;8.456989
3.257121;0;0.270261
12.977223;0;0.474376
7.249924;0;0.807204
8.841539;0;0.750172
5.249217;0;1.455095
11.167327;0;4.686566
9.651142;0;3.32281
7.907072;0;4.62796
1.939914;0;0.338082
7.033098;0;4.267653
4.568311;0;2.228327
8.301602;0;0.646811
2.373612;0;0.131906
7.389471;0;1.678112
2.40594;0;0.399408
3.807527;0;2.389405
3.109215;0;0.01222
9.917694;0;0.736926
9.710131;0;6.250664
4.8882;0;2.081574
12.527959;0;6.178182
12.922488;0;1.043658
12.079106;0;3.951772
10.044699;0;7.208432
10.406584;0;6.206498
12.821603;0;3.578378
4.459734;0;2.738875
4.201034;0;2.937231
7.656936;0;3.04356
3.470581;0;0.332629
4.841065;0;2.737038
8.866623;0;6.106631
10.176451;0;6.252037
11.843601;0;8.229687
10.293027;0;6.364857
9.250685;0;2.319076
10.687831;0;0.65409
2.306198;0;1.60348
12.043488;0;4.405245
11.899849;0;7.593046
7.764187;0;5.461812
10.949368;0;0.768963
9.574462;0;1.80797
8.77366;0;4.20936
3.19957;0;0.649318
2.901428;0;0.591486
6.950613;0;2.272181
3.554926;0;0.859939
10.284928;0;5.575317
8.443906;0;3.256964
11.202474;0;0.658712
5.477499;0;4.006239
12.38639;0;5.338599
6.965771;0;0.338854
6.95218;0;1.678211
5.342632;0;2.253428
11.447816;0;1.958697
11.483752;0;2.907988
10.599386;0;5.418744
12.171896;0;1.417534
10.839727;0;6.471028
11.849247;0;1.684215
6.052992;0;2.767371
7.188278;0;4.534927
7.515985;0;1.025431
10.228457;0;2.477669
5.51266;0;2.369153
7.875064;0;0.334795
6.7275;0;0.030491
9.929405;0;3.645681
12.686183;0;7.384213
7.180226;0;4.777879
7.103555;0;0.100972
11.964349;0;0.176317
2.934883;0;1.727409
8.323901;0;1.715367
7.745766;0;3.599379
11.734899;0;2.934468
4.043624;0;0.177544
12.047973;0;8.486759
7.648772;0;5.170414
9.79663;0;5.649675
13.209192;0;2.156576
5.075521;0;1.562217
3.923182;0;1.660931
12.408567;0;8.419817
11.855797;0;5.596133
5.019856;0;1.572465
9.46903;0;3.004281
9.907232;0;0.929771
8.372801;0;5.119595
11.708651;0;2.733103
11.690989;0;7.245998
4.526148;0;1.37598
11.279921;0;6.990954
9.247813;0;5.617314
7.093585;0;3.687183
8.816272;0;2.13613
9.946385;0;3.68544
13.15359;0;2.309862
7.934869;0;3.664927
6.270687;0;0.714886
11.760293;0;3.489813
3.497261;0;1.971268
12.218011;0;2.47782
9.710308;0;1.889396
5.05948;0;2.045726
11.903659;0;3.745895
7.113585;0;2.895239
8.760258;0;4.704839
6.649161;0;1.406009
9.022759;0;3.256137
2.194503;0;1.245816
12.738584;0;4.306351
10.953212;0;1.110207
12.470874;0;0.008416
12.082876;0;4.657915
11.607733;0;3.625301
10.69353;0;5.446232
11.336832;0;5.125987
5.367183;0;0.824071
4.781462;0;0.852742
2.076523;0;0.439715
13.201308;0;4.759268
4.249286;0;0.784297
12.122004;0;6.157794
11.899301;0;7.135801
11.581381;0;8.414935
5.198753;0;0.654997
10.701937;0;6.381537
10.059681;0;3.210152
7.585918;0;3.683663
9.903233;0;0.767804
11.637035;0;7.696764
9.801692;0;0.097713
6.491025;0;3.313064
8.769412;0;0.108538
5.972087;0;2.479701
12.893545;0;4.00448
9.480445;0;2.670896
5.803529;0;3.144445
5.758029;0;1.160622
12.110567;0;7.847883
7.680686;0;3.187518
6.59531;0;2.193893
2.202537;0;0.553463
8.831979;0;5.249639
8.93979;0;4.617954
4.505228;0;2.1169
9.305672;0;4.286238
8.395241;0;3.581243
10.867532;0;0.133543
1.609309;0;0.186231
12.322041;0;9.028503
9.092232;0;6.276388
12.00342;0;2.776628
12.441901;0;3.253606
10.166042;0;5.019435
10.764033;0;3.508215
11.067141;0;2.265793
10.470981;0;5.650233
6.462521;0;1.006994
10.950168;0;7.766029
8.979479;0;0.276054
12.30964;0;1.320918
9.947213;0;6.511455
12.935351;0;4.548535
9.127979;0;3.394933
12.444788;0;5.613022
12.274381;0;5.69919
9.846204;0;1.559947
12.073676;0;0.624563
12.755562;0;7.673475
7.942223;0;4.875659
3.191724;0;1.768438
5.362781;0;3.07012
8.007746;0;4.169039
11.162201;0;1.197336
6.281039;0;4.579363
10.697086;0;6.012892
7.998984;0;1.460262
3.780189;0;0.63808
12.779421;0;0.179056
8.513784;0;5.46583
10.550737;0;5.760429
9.287638;0;1.867651
11.146465;0;2.221513
11.082318;0;6.583798
13.057845;0;7.080498
10.059397;0;2.918035
4.932627;0;3.182012
8.263182;0;1.37402
12.288319;0;7.371843
12.310911;0;3.150608
2.525828;0;0.965803
11.903086;0;1.546178
10.297968;0;4.329623
5.879056;0;0.742354
10.318576;0;6.607239
10.898635;0;0.686541
11.36032;0;3.920338
5.102525;0;0.083849
13.040147;0;5.533722
9.687917;0;1.724685
9.455169;0;0.691306
6.415393;0;1.133197
8.269237;0;1.703861
2.948169;0;1.303452
7.396047;0;5.237976
12.53165;0;4.590194
4.882988;0;3.496883
5.302447;0;2.519338
12.058825;0;6.217572
7.278989;0;1.413922
11.673731;0;7.459762
12.553639;0;1.547674
1.61417;0;0.545144
2.434593;0;1.572536
10.014733;0;3.54582
9.808293;0;1.864177
12.530487;0;7.317663
8.142668;0;0.000279
8.516609;0;2.991825
12.346917;0;9.037264
11.310671;0;6.274298
3.125117;0;0.911878
11.598659;0;2.433109
10.210628;0;1.766634
5.188499;0;1.128819
6.329011;0;2.462884
9.622791;0;1.568342
10.734264;0;0.330917
2.236346;0;1.244749
12.548666;0;5.574383
9.044049;0;4.512374
9.366992;0;4.034773
10.453751;0;2.443448
5.471688;0;2.960934
11.566383;0;3.593421
13.182912;0;0.909976
2.824566;0;1.589261
12.076955;0;7.869465
12.228133;0;0.248018
10.857822;0;2.945525
12.347664;0;2.954419
10.007178;0;2.920312
8.86238;0;0.082215
12.928275;0;4.100919
2.516115;0;0.198535
6.947841;0;4.747025
1.669923;0;0.692556
8.929341;0;4.573094
8.127773;0;2.607719
7.147219;0;0.143834
7.872498;0;4.176072
13.100419;0;1.356902
9.970093;0;5.022072
8.294097;0;3.067936
12.526663;0;0.788543
10.53655;0;2.09922
9.967622;0;5.158862
6.215464;0;2.438344
8.725975;0;3.734743
5.541796;0;2.939523
3.702108;0;2.043302
7.399482;0;4.224872
8.184475;0;3.508137
3.829688;0;0.741922
6.373742;0;2.494639
8.464823;0;3.470903
10.105675;0;0.608106
11.887478;0;5.936354
3.819047;0;0.692919
3.391636;0;2.341701
10.528947;0;0.16069
12.256859;0;1.025284
9.512364;0;5.799299
9.026457;0;0.521424
12.430181;0;1.209532
12.269798;0;6.914096
7.903671;0;3.041291
3.872718;0;2.447424
9.243477;0;0.267842
11.890391;0;6.351932
12.910442;0;8.078406
5.804649;0;1.152157
11.317609;0;4.00317
10.155086;0;7.145205
11.298876;0;6.228981
11.993627;0;5.266562
5.863628;0;4.0793
13.194259;0;3.917235
6.734634;0;1.698909
4.744896;0;0.354397
5.231797;0;3.206038
10.679669;0;1.60854
3.736666;0;2.223984
6.172729;0;0.479876
9.055365;0;0.133675
3.064864;0;0.734769
8.70808;0;3.54169
13.128816;0;5.582674
8.838686;0;0.850127
9.81349;0;5.016028
10.863688;0;0.145541
3.594847;0;0.413129
10.652452;0;5.086701
9.996665;0;3.358019
9.979755;0;1.898674
6.151376;0;1.150827
13.122991;0;6.447407
10.289857;0;7.544429
12.245421;0;1.358677
9.176872;0;6.49533
9.712579;0;1.901824
4.27039;0;2.411065
4.092259;0;0.700963
12.248256;0;5.283809
7.805394;0;0.147419
6.529912;0;0.80911
10.295106;0;0.060354
6.743235;0;3.345987
11.841118;0;3.436684
12.82521;0;6.554675
9.344525;0;6.107641
9.798093;0;7.106477
6.100091;0;1.935791
8.309925;0;4.19213
2.703146;0;1.136597
11.09012;0;1.269504
10.889781;0;0.008609
3.735207;0;0.626928
9.541041;0;5.58297
10.429563;0;3.346228
5.565205;0;2.554788
10.385643;0;7.503456
8.093857;0;3.215517
11.716754;0;5.163161
9.740549;0;3.439446
12.812475;0;4.135097
9.251777;0;2.456107
6.759995;0;3.110434
6.728482;0;0.040515
6.197318;0;1.206572
11.009514;0;2.546585
2.502807;0;0.399464
9.99056;0;7.013095
10.971801;0;4.813638
12.438097;0;2.801284
4.870676;0;0.620967
6.087197;0;4.382953
12.634667;0;6.882631
6.793164;0;4.629616
7.786834;0;3.994401
9.086249;0;0.098092
5.054056;0;2.675405
11.087252;0;6.124205
9.240078;0;0.866761
7.611974;0;4.847198
12.391369;0;7.041966
11.600121;0;5.814194
12.018595;0;5.127998
7.694197;0;3.695687
7.629245;0;4.844639
3.955197;0;1.019495
7.763978;0;1.673047
10.490167;0;3.203393
10.500589;0;5.689
8.407667;0;0.074719
6.511895;0;0.146049
7.102866;0;0.956746
12.546993;0;4.658383
7.653082;0;5.425936
11.693365;0;1.784107
10.551533;0;1.531695
11.418848;0;6.523609
11.547491;0;7.639404
8.943559;0;0.351724
5.128087;0;0.142743
12.514274;0;5.601521
11.049043;0;0.154104
9.161498;0;4.710439
11.399784;0;4.736939
7.687196;0;2.827584
11.678495;0;7.280456
11.429551;0;6.724584
10.418254;0;5.455215
12.451525;0;0.324923
7.671825;0;3.877555
12.675425;0;6.332064
8.140375;0;2.304126
11.937;0;7.145668
12.807525;0;6.136819
7.194162;0;1.926288
3.424764;0;2.382544
8.223455;0;1.880408
12.71275;0;2.038295
9.74885;0;5.112333
10.419125;0;0.516198
9.223923;0;4.495754
3.138249;0;1.290903
9.596961;0;6.135007
6.205032;0;1.039752
13.2135;0;5.642236
12.929508;0;8.822133
5.772159;0;2.703554
5.063102;0;0.355562
7.930951;0;1.762743
7.714366;0;0.98476
6.879854;0;0.60466
11.036777;0;3.287768
13.181284;0;1.71084
12.334918;0;3.036799
5.299252;0;3.37787
9.307288;0;3.028595
8.100373;0;0.07136
8.670964;0;1.149552
6.269497;0;1.713703
13.136182;0;0.14492
1.294812;0;0.073583
10.668723;0;4.433359
10.332675;0;5.384049
10.033268;0;4.526337
10.956888;0;5.695659
12.266578;0;8.382592
6.237134;0;1.591558
12.47976;0;7.062243
9.282473;0;0.325183
8.406034;0;5.729883
12.752086;0;4.025116
12.966907;0;7.943837
10.568234;0;3.055453
4.426312;0;0.307193
5.062236;0;3.097886
4.584981;0;2.011976
12.025555;0;5.691063
12.776906;0;5.603026
7.049269;0;0.254107
12.657663;0;7.012647
12.3398;0;5.274228
10.952672;0;4.727703
10.11764;0;5.266858
6.140158;0;4.492799
10.917549;0;1.101591
6.953595;0;3.694663
8.602977;0;1.11648
12.652089;0;3.941362
6.307914;0;0.853377
4.635019;0;1.156023
2.672513;0;1.839517
10.571981;0;5.464916
10.523291;0;6.05064
12.311559;0;3.335287
3.179499;0;1.013437
5.758816;0;0.312673
4.870899;0;0.182148
4.559829;0;1.7098
13.092799;0;5.388687
7.284643;0;4.691456
7.52731;0;3.283826
11.372503;0;2.155506
3.562181;0;2.330296
12.381032;0;5.259666
7.016458;0;4.84237
5.962589;0;0.505251
12.334973;0;4.031175
9.840053;0;2.275388
9.503192;0;4.954854
8.819184;0;2.008873
7.04404;0;4.109769
11.567536;0;3.504792
12.512136;0;7.720995
9.896369;0;4.934648
3.33396;0;1.709708
11.933081;0;5.82866
4.394352;0;0.416872
8.222547;0;3.055499
3.945823;0;0.18894
11.784846;0;4.300913
7.848463;0;3.25322
8.393693;0;4.151819
6.387504;0;2.844882
1.162562;0;0.206445
12.163628;0;8.441142
3.57628;0;1.599508
11.305248;0;7.62545
10.668596;0;1.250628
4.611742;0;2.034172
3.904676;0;0.647451
10.501383;0;7.43658
10.003304;0;1.070278
11.246458;0;0.665606
9.872614;0;5.779307
11.314741;0;2.382177
10.679342;0;2.698146
9.054839;0;1.543828
13.066467;0;3.236368
9.619229;0;1.031531
9.14487;0;4.082922
7.706502;0;0.749401
9.840179;0;5.973375
11.497279;0;4.052799
11.871767;0;6.656397
6.733749;0;1.982951
8.381493;0;4.016381
9.749507;0;3.550981
11.577575;0;3.391552
8.888911;0;2.904438
7.380336;0;4.239114
9.592061;0;1.079068
9.536037;0;1.526707
12.853032;0;3.497552
6.16763;0;4.17543
11.733961;0;5.082588
6.854841;0;2.931055
3.225261;0;2.273532
8.687377;0;6.127347
4.864302;0;1.754057
12.40182;0;1.663721
6.774304;0;4.567907
3.278934;0;0.502295
4.714782;0;2.592323
11.84753;0;1.659364
10.524284;0;3.271443
7.487087;0;2.769385
11.41825;0;8.182585
8.573644;0;4.099825
8.846299;0;4.144115
8.139318;0;3.743334
11.286497;0;6.864308
12.071259;0;5.681583
12.313;0;7.886078
11.64957;0;8.441046
13.203591;0;1.046819
12.332755;0;6.76529
8.337332;0;4.877176
7.942122;0;0.862906
12.045822;0;6.556014
13.211698;0;9.609407
4.271833;0;1.367256
9.068609;0;1.940112
9.746142;0;5.865039
8.328578;0;3.138457
9.599449;0;3.27687
11.230018;0;7.501518
5.878364;0;0.163942
9.005834;0;2.26156
12.753865;0;0.916448
10.664099;0;4.276723
9.394536;0;2.160414
4.399398;0;0.014813
10.403722;0;0.978994
6.207255;0;0.636541
12.986321;0;7.539202
6.414075;0;3.114923
5.048793;0;3.099865
8.193415;0;5.127946
3.539735;0;0.495271
6.036881;0;3.017586
10.107412;0;3.827947
11.022048;0;4.454545
11.213838;0;2.282632
0.743679;0;0.511012
10.178501;0;5.876542
9.40559;0;4.927755
10.855162;0;5.162816
7.53647;0;2.132229
11.487165;0;6.591763
8.125841;0;5.694133
10.472338;0;3.214852
9.060496;0;5.832222
9.469705;0;5.801177
7.978414;0;5.163733
11.266816;0;0.802357
8.464835;0;6.131664
11.848838;0;2.652505
7.171465;0;1.925114
11.042178;0;7.291585
3.36659;0;0.954661
13.128635;0;8.166581
13.182919;0;1.308939
12.86131;0;4.628218
6.642524;0;0.443025
12.682277;0;3.902621
12.160225;0;0.562647
12.226663;0;8.298844
10.825581;0;2.092914
10.243116;0;1.605308
12.571744;0;7.440614
4.577134;0;3.087959
6.002886;0;1.349593
11.338473;0;5.878495
7.635028;0;4.268589
4.27382;0;0.162875
11.165859;0;8.00412
8.878409;0;2.251841
8.759733;0;2.187188
7.858759;0;3.352879
8.272342;0;2.03894
12.840095;0;6.525249
0.52266;0;0.02353
3.827451;0;2.021971
10.66865;0;7.679997
8.2094;0;3.123959
6.347807;0;2.867577
1.975615;0;0.684763
6.728961;0;0.610657
7.7817;0;1.260286
8.871898;0;3.822143
7.032969;0;4.554607
9.577382;0;5.05077
11.930481;0;8.421878
10.850494;0;3.053751
11.60395;0;2.94021
5.677187;0;1.568872
8.116055;0;5.498447
9.463447;0;3.723845
10.893278;0;3.34455
11.816175;0;7.354753
10.030446;0;0.663407
5.261942;0;1.007813
9.274799;0;0.27731
5.03581;0;2.218377
9.493372;0;5.922512
12.338176;0;7.706128
1.607235;0;0.144996
2.650615;0;0.891801
9.609358;0;5.352398
11.821713;0;1.712721
8.037413;0;0.237325
2.59933;0;1.040726
3.67585;0;2.140248
9.046631;0;0.827419
8.63358;0;5.1776
4.069418;0;1.453951
6.621981;0;1.628596
9.409147;0;5.864971
12.125808;0;5.58261
11.079683;0;7.324817
9.185779;0;3.189343
13.010958;0;5.593162
12.029766;0;3.255116
9.079484;0;5.717444
10.840005;0;4.66961
5.0642;0;2.566066
11.423208;0;6.303088
7.13586;0;1.292404
12.020262;0;6.340168
9.197293;0;3.737757
12.061348;0;7.652272
9.817877;0;0.866805
11.958151;0;1.310361
6.819027;0;2.299561
10.621083;0;4.682289
6.149579;0;3.632157
13.092774;0;5.104146
9.508298;0;2.13834
1.653363;0;0.321161
11.561691;0;8.407598
3.046075;0;1.327686
9.44622;0;1.987345
